0, 1, 2, 3, 4, 5, 6, 7
1, 75.90146222587545, -2.2103378638293645, 0.11644843219801597, 1.8193253896023598, -0.11769075550525088, 1.8193253896023602, 0.11644843219801633, -2.210337863829364
2, 77.37751707511194, -1.0276902214847032, -3.024695662811336, -3.2648381425631454, -1.3583640937312396, -3.2648381425631454, -3.024695662811336, -1.027690221484703
3, 79.3695591898542, 0.6894960531944396, -1.5925032814345066, -0.08678834641650862, -0.633678021011022, -0.08678834641650884, -1.5925032814345066, 0.6894960531944396
4, 79.92036887222761, 0.40022403792218675, 1.0326535480690744, 1.006052022829599, 0.0828683386376099, 1.006052022829599, 1.0326535480690744, 0.40022403792218697
5, 79.87034101455885, -0.7096785105563808, 1.041693599061098, -1.851418713689596, -0.03284048096885073, -1.8514187136895959, 1.041693599061098, -0.7096785105563806
6, 81.04479747868416, -0.523367024815625, -0.9826256904003189, 0.8318111593789522, -1.1416159831564556, 0.8318111593789523, -0.9826256904003187, -0.5233670248156249
7, 80.2802842635763, -1.745523176871536, -2.2161500631864044, 0.041196105346784195, 1.906129198264317, 0.041196105346784306, -2.2161500631864044, -1.7455231768715358
8, 80.47719008382181, -1.0414288694941116, 1.7471389055081803, -0.2647914759201665, -2.1030350185098285, -0.2647914759201666, 1.7471389055081799, -1.0414288694941116
9, 78.41587446520201, -1.3817557269512328, 2.0192442429408928, 1.5939400229465974, 4.16435063712963, 1.5939400229465968, 2.0192442429408928, -1.3817557269512335
10, 75.68501867080292, -0.7823598514893889, 0.31417671311162115, 2.002942147141781, -1.4334948427305392, 2.002942147141781, 0.31417671311162104, -0.7823598514893896
11, 78.15425301173008, 4.752199955526123, 0.7116115514581975, -3.441684524492395, -1.0357394981966266, -3.441684524492395, 0.711611551458198, 4.752199955526123
12, 81.52211429947705, 7.415188693437626, -2.7834110540387873, -1.9863371107837455, -2.3321217895503423, -1.9863371107837455, -2.7834110540387864, 7.415188693437626
13, 86.0907128537549, 5.597086192790953, -4.079472839205167, -0.3475588999881376, -2.236476764727506, -0.3475588999881367, -4.079472839205167, 5.597086192790956
14, 87.25532032355036, -3.244810204786433, -1.7851875002390647, -2.9142407727202913, 1.0718692949320356, -2.9142407727202913, -1.7851875002390651, -3.244810204786431
15, 87.27904137096553, -11.33377494803791, 2.9148653694096964, 3.2875369415102433, -1.0955903423472009, 3.2875369415102433, 2.9148653694096964, -11.33377494803791
16, 86.82163478342915, -13.13072438683474, 1.7614664528239066, -1.4353243043748414, 1.5529969298835908, -1.4353243043748423, 1.761466452823907, -13.13072438683474
17, 85.62501251489405, -7.624606696670524, -2.45745878187331, 0.0458644642767676, -0.3563746613484966, 0.045864464276766714, -2.45745878187331, -7.624606696670526
18, 80.98851565887959, 0.2660260893397197, -0.5648441842888157, 5.845582793336686, 4.992871517362957, 5.845582793336685, -0.5648441842888166, 0.26602608933971617
19, 81.67147357856058, 13.12024543244577, 7.09395563788777, -4.159194250845329, -5.675829437043944, -4.159194250845327, 7.09395563788777, 13.12024543244577
20, 77.79057688631583, 14.861636655037056, -0.11811373539216793, 2.0976565732427073, 9.556726129288691, 2.0976565732427064, -0.11811373539216755, 14.861636655037055
21, 72.34248256910064, 7.925794940166755, -3.213058945643016, 8.925941004255922, -4.108631812073504, 8.925941004255924, -3.213058945643017, 7.925794940166757
22, 70.20709935157696, 0.2852804056070619, 5.566208052607351, -7.76280512764543, 6.24401502959719, -7.7628051276454295, 5.566208052607351, 0.2852804056070628
23, 70.78480410907287, -4.9784653524051805, 5.348442163166698, 3.779207555294246, -6.821719787093098, 3.7792075552942452, 5.348442163166698, -4.9784653524051805
24, 71.5165216113754, -7.386195976487929, -6.143912810103259, 1.3230913826385304, 6.090002284790579, 1.3230913826385313, -6.143912810103259, -7.386195976487928
25, 74.64642733754282, -3.985733110744562, -6.080159665469221, -8.59523639863075, -9.219908010958008, -8.595236398630751, -6.080159665469221, -3.9857331107445626
26, 81.01601520717347, 3.123591205085432, 3.0140070839358266, 3.1985240019611187, 2.8503201413273587, 3.1985240019611187, 3.0140070839358266, 3.123591205085432
27, 77.94968589255888, -0.1346519650600247, -0.2894282041614247, -0.1295252424340933, 0.21600917328723312, -0.1295252424340933, -0.2894282041614247, -0.1346519650600247
28, 78.1622343236955, -0.09739408867164107, 0.05232223067877229, -0.09931276981382904, -0.42855760442385815, -0.09931276981382903, 0.05232223067877228, -0.09739408867164105
29, 78.27331432846499, -0.13708708254425836, 0.07687977302479963, -0.02111914734171487, 0.3174775996543673, -0.021119147341714856, 0.07687977302479966, -0.13708708254425833
30, 78.09161516464533, -0.33603703833091075, -0.16340223544826316, 0.1465804605135579, -0.13577843583470184, 0.14658046051355783, -0.16340223544826316, -0.3360370383309108
31, 78.39801674743057, 0.06021674625041286, 0.10481939079486578, -0.22113640102953785, -0.17062314695055392, -0.2211364010295378, 0.10481939079486581, 0.06021674625041286
32, 78.25897593380847, 0.016478092601069846, -0.1429993473369997, -0.04193124365458144, 0.30966396057267076, -0.04193124365458152, -0.1429993473369997, 0.01647809260106982
33, 78.27406071387958, 0.11279415969117132, 0.034221422827251054, 0.40881039783413275, -0.3247487406437912, 0.40881039783413275, 0.03422142282725104, 0.11279415969117135
34, 78.10542949206841, 0.00871187725708683, 0.12791456726587924, -0.4320584650102596, 0.4933799624549664, -0.43205846501025963, 0.12791456726587924, 0.008711877257086775
35, 78.11343879631653, 0.07382095043713499, 0.13440979898392413, 0.36518033158621654, -0.501389266703093, 0.36518033158621654, 0.13440979898392413, 0.07382095043713496
36, 78.1417107709523, 0.10766871277274069, -0.13592387151400231, -0.11238512186147358, 0.4731172920673288, -0.1123851218614735, -0.13592387151400231, 0.10766871277274072
37, 78.06906812706214, -0.001192477324480981, -0.16268177361968839, -0.18314963657847985, -0.40047464817717326, -0.18314963657847988, -0.16268177361968839, -0.0011924773244809672
