sample, mag, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63
1, 9.685380435577017, 625.9612220532924, 4.7734890172032465, -9.665896580399144, 0.9522882413259832, -0.2585230003654688, 3.265508734233416, 3.535246242925687, -3.9863808403857592, 1.7884880816066737, 4.314749585642601, 11.885359080178175, -6.052584855302694, -6.824827548130042, 0.7939714176797912, -0.18554510607605001, -6.644710358845472, 2.8383074637386025, -6.125358238730166, -5.566853510465618, 5.5840455249531065, -6.6119572224996634, -0.048410002950603825, -0.5931795935610413, 2.142705365105393, 2.4618938091022766, -3.872723894940309, 2.3242492196190248, 0.5418801584592454, -3.895306547371414, -1.2996360920340249, -1.6051080396448238, 1.0105205150762195, 13.69938774661432, 1.0105205150762195, -1.6051080396448256, -1.2996360920340242, -3.8953065473714155, 0.5418801584592481, 2.324249219619024, -3.8727238949403113, 2.4618938091022775, 2.1427053651053916, -0.5931795935610413, -0.048410002950601605, -6.611957222499665, 5.584045524953106, -5.566853510465618, -6.125358238730161, 2.8383074637386008, -6.6447103588454715, -0.18554510607604868, 0.7939714176797934, -6.8248275481300436, -6.052584855302696, 11.885359080178175, 4.314749585642602, 1.7884880816066746, -3.9863808403857597, 3.535246242925686, 3.265508734233415, -0.25852300036546927, 0.9522882413259852, -9.665896580399144, 4.7734890172032465
2, 9.532690441485286, 626.1214148037101, 4.727278027787789, -9.353214587018027, 0.14964018945664298, 0.9781635604380168, 2.168179907030191, 3.7669156812548983, 1.6329054367235791, 0.0931675302337327, 2.0368016697392513, 7.115689945494318, 2.1633579186159086, 2.0254790183360374, -1.404548171291249, -5.096372920097241, 0.7915425382025765, 11.900875709636438, -9.762026085758428, 3.1184841927077986, -4.546637069663284, 10.457614087147164, -4.389498296123458, 1.7375322319803406, 0.5444446726344354, -6.400390743349566, 5.032614741006459, -3.361986021377004, -1.945985493809922, 4.63084909070275, -0.3109621980824083, 1.231799047523623, -0.9431082069342032, -13.85958049703197, -0.9431082069342012, 1.231799047523622, -0.3109621980824086, 4.63084909070275, -1.9459854938099215, -3.3619860213770036, 5.0326147410064594, -6.400390743349566, 0.5444446726344381, 1.7375322319803415, -4.389498296123461, 10.457614087147162, -4.546637069663283, 3.1184841927077978, -9.762026085758432, 11.900875709636438, 0.7915425382025747, -5.09637292009724, -1.4045481712912475, 2.0254790183360356, 2.1633579186159064, 7.1156899454943225, 2.036801669739254, 0.0931675302337327, 1.6329054367235787, 3.766915681254898, 2.1681799070301917, 0.9781635604380154, 0.1496401894566449, -9.353214587018028, 4.727278027787792
3, 8.644859708519686, 625.5003701653052, 3.8572938776318524, -9.45039799263948, -1.4203901902481455, 1.3319704056237769, -0.14908602748433508, 2.052333104078362, 5.870620036356604, -2.256066922430608, -2.2846622829183776, -4.4840547028429505, 7.639233415762158, 7.977205829676304, -1.9498815357006496, -2.084313511026471, 6.578814061042029, -2.9985002141562527, 7.939730269283228, 4.311048387825656, -2.924320384229984, -1.314483340479224, 4.319366014692085, -1.1526216163831717, -2.5996956555890245, 6.868577709447909, -3.58792246307623, 3.622716202202281, 3.27805153805076, -4.247809158945599, 2.3288905468622936, -0.3622340194036937, 1.3244746395086184, 14.480625135436867, 1.3244746395086158, -0.3622340194036946, 2.3288905468622936, -4.247809158945598, 3.2780515380507618, 3.622716202202281, -3.5879224630762305, 6.868577709447908, -2.5996956555890245, -1.1526216163831697, 4.3193660146920845, -1.314483340479223, -2.9243203842299845, 4.311048387825656, 7.939730269283223, -2.998500214156251, 6.578814061042028, -2.084313511026472, -1.9498815357006518, 7.977205829676302, 7.639233415762157, -4.484054702842947, -2.2846622829183767, -2.256066922430609, 5.870620036356602, 2.052333104078362, -0.14908602748433175, 1.3319704056237764, -1.420390190248144, -9.450397992639482, 3.857293877631854
4, 9.099699356613874, 623.3319678841104, 1.4132456857017794, -10.690100304231702, -4.322084489074283, 0.10069898345343331, -3.7224596257836957, -1.5359264261834802, 6.388042882870984, -4.1959752885246955, -5.690125693620198, -12.681759699995196, 4.637728368392565, 3.871243007519646, 0.264097388791114, 4.4811244711059235, 0.9066345915620175, -11.279831071231541, 9.039152002883752, -3.7564928914201445, 7.494906462272333, -8.000695827983737, 1.9604506050436774, 1.3689366870630044, 4.750678739875692, -1.1589084117871358, 2.8116306674833766, -0.2383656084117296, -1.3025765004116665, 5.84246591347638, -1.4501801601396682, 2.2265302188547267, 1.0859198126579583, -12.312222854242123, 1.08591981265796, 2.226530218854726, -1.450180160139669, 5.842465913476378, -1.302576500411666, -0.23836560841173005, 2.8116306674833766, -1.1589084117871347, 4.750678739875692, 1.3689366870630035, 1.960450605043679, -8.00069582798374, 7.494906462272333, -3.7564928914201445, 9.039152002883753, -11.279831071231541, 0.9066345915620193, 4.481124471105922, 0.26409738879111133, 3.871243007519646, 4.637728368392567, -12.681759699995197, -5.6901256936202, -4.195975288524696, 6.388042882870982, -1.5359264261834806, -3.7224596257836935, 0.10069898345343375, -4.322084489074283, -10.690100304231704, 1.4132456857017806
5, 10.597949487841078, 623.2401710843135, 1.0326346733392102, -9.440618725043795, -4.771005553049326, 0.9376901506032176, -4.329301840374657, -2.5144093726293897, 6.102870208987296, -1.574446096416249, -2.8247257613450727, -7.4897589686658, -1.1416838081515288, -2.8810115396340414, 4.244963463031287, 5.983255157113574, -4.2416779796772754, 5.166902495350969, -7.534313988934794, -0.65902662372162, 0.7680568629205038, 9.641482217624077, -3.955991057474347, 1.8509425185901258, -1.2012641655097185, -2.996321295127973, 1.4804448361793625, -0.9816001514451373, 1.2688481211909575, -4.294448729088694, 2.7028275733816556, -1.7468268794241069, -1.2260992090945517, 12.404019654039075, -1.2260992090945513, -1.7468268794241073, 2.702827573381656, -4.2944487290886935, 1.268848121190957, -0.9816001514451379, 1.4804448361793643, -2.9963212951279736, -1.2012641655097167, 1.8509425185901254, -3.9559910574743475, 9.641482217624077, 0.7680568629205056, -0.6590266237216218, -7.534313988934789, 5.166902495350967, -4.241677979677273, 5.983255157113574, 4.244963463031289, -2.8810115396340406, -1.1416838081515257, -7.489758968665804, -2.8247257613450745, -1.5744460964162497, 6.102870208987296, -2.514409372629391, -4.329301840374656, 0.9376901506032171, -4.771005553049326, -9.440618725043796, 1.0326346733392124
6, 7.395234404762706, 624.6756680126958, 2.1624602426846433, -6.328628405394143, -3.343569109970642, 3.0499495234181504, -2.5559550139900895, -1.3600146719762098, 4.248572982461928, 3.0762186779759246, 3.1086179990176315, 5.248901591827716, -4.945615044131957, -5.435136085361065, 2.708897871207024, -1.7747257626858957, -1.5056487794269229, 11.371627871028437, -7.611074683878006, 3.8253775656838442, -8.265722702162611, 0.1638807198229988, 1.18434017780249, -4.131316382984435, -4.045403712670487, 4.473093811949701, -6.118286667083209, 0.7689317284214732, -2.109670244452107, 0.8582112236535526, -5.00459740364842, -0.11612349497553698, 0.01768278137948842, -13.839516582421425, 0.01768278137948842, -0.11612349497553964, -5.004597403648421, 0.8582112236535517, -2.1096702444521074, 0.7689317284214745, -6.1182866670832095, 4.473093811949701, -4.045403712670489, -4.131316382984437, 1.1843401778024898, 0.163880719823001, -8.26572270216261, 3.825377565683846, -7.611074683878008, 11.371627871028437, -1.5056487794269229, -1.774725762685893, 2.7088978712070273, -5.435136085361064, -4.945615044131955, 5.24890159182771, 3.1086179990176306, 3.0762186779759246, 4.248572982461929, -1.3600146719762107, -2.555955013990089, 3.0499495234181495, -3.3435691099706424, -6.328628405394146, 2.1624602426846464
7, 10.633364930642541, 623.1011101574998, 0.26898728063684374, -5.9532325411627856, -4.570441591192388, 1.807683025601122, -3.0031332975631115, -2.491906309228385, -2.187134164225433, 3.375998806473242, 4.334512667313298, 11.011751526706735, -5.69874814191668, -3.3169156582667747, -4.564827321710403, -8.41839672556453, 2.35668861764496, -6.6023994237332895, 7.745182269499118, -1.9618775879025376, 3.0523415212555634, -10.599850814243203, 2.14614737375917, 2.1788108386864122, 5.897410060088573, -3.65170503110111, 7.760207017579651, -0.42338649976483667, 2.4054171035614886, 2.727886007666926, 6.946635660120858, 2.083417547723351, 1.3223829415571915, 15.414074437617444, 1.3223829415571906, 2.0834175477233483, 6.946635660120856, 2.7278860076669265, 2.405417103561485, -0.4233864997648369, 7.760207017579649, -3.65170503110111, 5.897410060088571, 2.1788108386864096, 2.1461473737591668, -10.599850814243204, 3.052341521255559, -1.9618775879025363, 7.7451822694991135, -6.602399423733288, 2.3566886176449557, -8.41839672556453, -4.564827321710405, -3.316915658266776, -5.698748141916685, 11.011751526706732, 4.334512667313296, 3.375998806473242, -2.1871341642254323, -2.4919063092283853, -3.003133297563115, 1.8076830256011225, -4.57044159119239, -5.95323254116279, 0.2689872806368444
8, 26.90127866581001, 623.6333782926467, 0.47718679782174256, -3.2524586816099044, -3.319804008326371, 2.356522664890076, -0.6971227736796868, -0.7667514385128421, -5.64392143851142, 3.64909288366192, 4.303178639021597, 8.856971318533713, 1.3983398051672862, 4.674726799511663, -3.6300295837970977, 0.16842852366690064, 3.5943697930162073, -9.79707001583239, 7.615139903803371, -1.589173411612272, 7.913675326798559, 9.319761522781407, -1.8840655221066953, 2.9891970155986862, -2.200260434603634, 1.8893844162436453, -4.716046599877119, 1.0671273644301198, -1.027967473589217, -4.815881103342548, -7.225225310713412, -2.918129929489953, -1.6048606572751423, -15.946342572764422, -1.6048606572751396, -2.9181299294899548, -7.22522531071341, -4.815881103342548, -1.0279674735892124, 1.06712736443012, -4.716046599877117, 1.8893844162436453, -2.2002604346036283, 2.989197015598688, -1.8840655221066913, 9.319761522781405, 7.913675326798563, -1.5891734116122724, 7.615139903803376, -9.79707001583239, 3.5943697930162077, 0.1684285236668982, -3.6300295837970986, 4.674726799511662, 1.3983398051672813, 8.856971318533716, 4.303178639021601, 3.64909288366192, -5.64392143851142, -0.7667514385128429, -0.6971227736796888, 2.3565226648900754, -3.319804008326372, -3.2524586816099097, 0.47718679782174434
9, 6.945276221961421, 640.8775365755815, 17.309645557634315, 15.953853822776255, 14.186095348150385, 17.945859848222064, 16.449240241985855, 15.022570733451484, 6.259160101373862, 13.44579096253092, 11.532612661591934, 7.877660612194648, 14.613665592915641, 12.96158219709253, 6.930790175936611, 11.316014532570112, -0.49411397371158294, 6.070131288586281, -11.460501960090342, -1.3144942343374684, -13.184761954361779, -3.664507657588322, -9.030970774617666, -15.612837774305696, -14.577595514737217, -11.746017427751342, -14.331283124375215, -16.221443189337936, -16.332502366183885, -10.293091071030203, -10.152315342808887, -13.804384537420459, -15.821508395084052, -1.2978157101703118, -15.821508395084058, -13.804384537420455, -10.152315342808887, -10.293091071030199, -16.33250236618388, -16.22144318933793, -14.331283124375215, -11.746017427751339, -14.577595514737212, -15.612837774305685, -9.03097077461766, -3.6645076575883184, -13.184761954361772, -1.3144942343374586, -11.460501960090328, 6.070131288586283, -0.4941139737115652, 11.31601453257012, 6.930790175936617, 12.961582197092534, 14.61366559291565, 7.87766061219466, 11.532612661591942, 13.445790962530923, 6.259160101373865, 15.02257073345149, 16.44924024198586, 17.945859848222064, 14.186095348150388, 15.953853822776255, 17.309645557634312
10, 9.320981742804758, 637.5221188971686, 13.39198426021498, 14.011966120250577, 10.01520489606576, 10.458942550239955, 9.507619792946265, 5.714287446455998, -4.517217409968661, -4.250669824670782, -9.043567319956333, -19.212112299009732, -6.44656248526053, -13.282582308508715, -10.56435065828933, -13.651906483785238, -21.264279798800402, -7.447088267102345, -22.28375848355008, -14.487485149011823, -16.529138534703673, -22.475164314854517, -5.26401950948453, -1.0211292763229949, 5.5806139800247045, -0.14952695486274825, 12.22212458823968, 11.453916348071317, 15.550985665531929, 9.69087687011893, 12.622321652694424, 16.043190233803195, 19.19060981490992, 4.653233388583146, 19.190609814909923, 16.043190233803188, 12.622321652694422, 9.690876870118926, 15.550985665531922, 11.45391634807131, 12.222124588239677, -0.14952695486275136, 5.580613980024694, -1.0211292763230038, -5.264019509484544, -22.475164314854524, -16.52913853470368, -14.487485149011826, -22.283758483550088, -7.447088267102345, -21.26427979880041, -13.651906483785234, -10.564350658289328, -13.282582308508713, -6.446562485260522, -19.212112299009725, -9.04356731995633, -4.25066982467078, -4.517217409968655, 5.714287446456004, 9.507619792946272, 10.458942550239959, 10.015204896065761, 14.011966120250577, 13.391984260214981
