0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1, 168.68410025160483, 3.105079584233735, 3.7602753294031457, -10.685211325937173, -9.25730573297178, 7.4664738370776185, 0.5205311377191295, 4.829153762044002, 19.52980049129819, 4.829153762044004, 0.5205311377191302, 7.46647383707762, -9.25730573297178, -10.685211325937175, 3.760275329403145, 3.105079584233734
2, 166.3549274576032, 3.796095732845095, 5.890481706000937, 0.5832335568999483, -8.464721627405751, -10.268009901441213, -0.5375457925795457, -6.995789792722054, -17.200627697296525, -6.9957897927220545, -0.5375457925795462, -10.26800990144121, -8.464721627405751, 0.5832335568999465, 5.890481706000936, 3.7960957328450946
3, 169.63371609688414, 9.267569227088188, 9.217750263048643, 14.715509849268496, 11.586478526973458, 1.4667554117288581, 0.2503925256321562, 7.397347323190031, 13.921839058015564, 7.397347323190032, 0.25039252563215797, 1.4667554117288581, 11.586478526973458, 14.715509849268496, 9.217750263048645, 9.26756922708819
4, 160.16704965584702, 1.3032913119647325, -2.827346944398805, 3.7780050333483066, 5.18593298812479, 9.489351678070804, 3.5985926833212014, -1.2054550541180944, -4.4551726169784445, -1.205455054118096, 3.5985926833211996, 9.489351678070804, 5.18593298812479, 3.7780050333483066, -2.827346944398805, 1.3032913119647318
5, 158.01700993691713, 0.6208878595912624, -5.269863881390206, -3.180068120284119, -2.1198120859363385, 1.5598602665025099, 5.647403002271287, 6.283087311976738, 6.605212335908348, 6.283087311976738, 5.647403002271288, 1.5598602665025112, -2.1198120859363385, -3.1800681202841186, -5.269863881390205, 0.6208878595912619
6, 157.62845111336014, 1.6350180336264573, -2.750078888620426, -4.2105791055431645, -3.0358932691948866, -8.384482296456586, -9.160434303362887, -7.895155219724389, -6.216653512351385, -7.895155219724389, -9.160434303362887, -8.384482296456586, -3.0358932691948866, -4.2105791055431645, -2.7500788886204264, 1.6350180336264573
7, 163.27232333256276, 8.003048384504702, 5.7600441614127575, 2.505805607807527, 2.508370909493294, 3.086087092004692, 3.7051459319806743, 3.4795581111559093, 0.572781293148779, 3.47955811115591, 3.705145931980674, 3.0860870920046923, 2.508370909493294, 2.5058056078075275, 5.7600441614127575, 8.003048384504702
8, 157.59227513906606, 2.261134677804451, 1.2357386472677891, -1.6890928706749335, -2.6079789500077126, 2.5522816140485256, 2.2930950516696367, 1.0695782280099502, 5.107266900347923, 1.0695782280099493, 2.2930950516696367, 2.5522816140485247, -2.6079789500077126, -1.6890928706749335, 1.2357386472677891, 2.261134677804451
9, 155.46124962844272, -0.11377894538223798, 0.16073979715535341, 1.0659587141597018, 3.1716772840034086, 1.4560374815021204, 0.23883872907748352, 2.192978068308946, -2.976241389724578, 2.192978068308947, 0.23883872907748355, 1.4560374815021202, 3.1716772840034078, 1.0659587141597011, 0.16073979715535322, -0.11377894538223798
10, 149.61904115825652, -5.737842075188947, -3.0084579618683907, 2.4002514703232443, 4.739004460631051, 0.700057444391158, 3.6312267154465063, 2.4068490077689346, 8.818449859910771, 2.406849007768933, 3.631226715446505, 0.7000574443911569, 4.739004460631051, 2.4002514703232434, -3.008457961868392, -5.737842075188949
11, 149.32422633888604, -4.918535670027299, 1.2184010635560711, 6.500501951442997, 2.6705311861827847, 3.96319096432818, 0.6765052300439095, -0.5256732928709811, -8.523635040540285, -0.5256732928709802, 0.67650523004391, 3.9631909643281795, 2.6705311861827856, 6.500501951442996, 1.2184010635560703, -4.9185356700273
12, 151.50427751079621, -1.0415073188153188, 6.567881056721052, 3.7041016119937136, -4.444189641260557, -4.272807132913624, -5.834663734411807, -3.1548212538108764, 6.343583868630105, -3.1548212538108777, -5.834663734411808, -4.2728071329136235, -4.444189641260557, 3.7041016119937153, 6.567881056721051, -1.0415073188153199
13, 151.74252290331495, 1.0341399503519497, 6.058399163638454, -5.754383921385299, -4.850582358092964, -2.964149701877754, 5.226439250501081, 3.9548616493525426, -6.58182926114884, 3.9548616493525426, 5.226439250501081, -2.9641497018777545, -4.850582358092964, -5.7543839213852985, 6.058399163638454, 1.0341399503519488
14, 148.39000111242459, -0.3832228708403089, -0.6088470781667252, -9.629516330893566, 4.205944248741809, 7.586178250328628, 0.5757079633295978, -1.2937293373074699, 9.934351052039204, -1.2937293373074705, 0.5757079633295985, 7.586178250328627, 4.205944248741807, -9.629516330893567, -0.6088470781667246, -0.38322287084031004
15, 149.34668815653745, 2.494141886093856, -2.890437271737185, 2.1029012709719144, 8.203104148983321, 0.14435374828948822, -3.3645713656831537, 0.9042966731587407, -10.891038096152073, 0.9042966731587412, -3.3645713656831537, 0.14435374828948944, 8.203104148983321, 2.1029012709719126, -2.890437271737185, 2.4941418860938556
16, 147.20972304920483, 2.060810781854451, -5.946598075379505, 9.464539097263096, -5.162631292854677, -7.835567728063386, 4.736889968032763, 0.6404182422511937, 13.028003203484701, 0.640418242251194, 4.736889968032763, -7.835567728063386, -5.162631292854677, 9.464539097263096, -5.946598075379505, 2.0608107818544514
17, 147.80753450823514, 4.003010796005407, -2.95964073256227, 7.506680992398081, -6.066139041650679, 7.7609227234031035, -1.6201540997965447, -0.5029759496503705, -13.625814662515012, -0.5029759496503714, -1.6201540997965438, 7.7609227234031035, -6.066139041650679, 7.506680992398083, -2.9596407325622707, 4.003010796005407
18, 146.73556788627326, 3.747609223251625, 0.40522768501292417, -4.7272095268852246, 4.56481983382438, 1.708027043082027, -2.285462658401534, 0.6815166907391599, 14.69778128447689, 0.6815166907391594, -2.2854626584015345, 1.708027043082029, 4.56481983382438, -4.727209526885222, 0.4052276850129237, 3.7476092232516245
19, 140.87808188270353, -1.4179766902875417, 0.4628177686890309, -12.29432675382752, 7.138105663612556, -5.754660555402738, 10.066121083396588, 5.727275359004189, -8.840295280907156, 5.727275359004189, 10.066121083396585, -5.754660555402741, 7.138105663612556, -12.294326753827521, 0.46281776868902913, -1.4179766902875426
20, 139.6104502265553, -1.6813414450301483, 5.210430543834934, 0.6899235757601696, 1.292666169745352, 9.03898710051218, -5.196345354548786, -4.23551670777109, 10.107926937055396, -4.23551670777109, -5.196345354548785, 9.03898710051218, 1.292666169745353, 0.689923575760166, 5.210430543834935, -1.68134144503015
21, 148.67902726950786, 7.957167168968791, 14.585927751138016, 17.560397243523106, -5.870474007464318, -3.3662431953689183, -7.862199674855447, -5.011702030002976, -19.176503980007965, -5.011702030002972, -7.862199674855447, -3.3662431953689165, -5.870474007464316, 17.560397243523106, 14.585927751138016, 7.957167168968791
22, 146.36254571098152, 5.175542271077337, 4.710609440138414, 2.7951664491517256, -10.361243212697936, -14.64467402927867, 8.88459754038966, 6.567507421310852, 21.4929855385343, 6.56750742131085, 8.88459754038966, -14.644674029278672, -10.361243212697936, 2.7951664491517274, 4.710609440138417, 5.175542271077338
23, 145.24835748394133, 2.893093839020711, -6.39548848618356, -13.530969278435057, 8.186955565990644, 17.317654375704265, -1.5981870536055789, -3.777612085473364, -20.378797311494097, -3.777612085473363, -1.5981870536055771, 17.317654375704265, 8.186955565990644, -13.530969278435053, -6.395488486183559, 2.893093839020712
