sample, mag, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
18, 9.799604789226962, 169.33219814825003, -12.01569356042686, 8.264773760047497, 8.09449398305204, 3.5642956939158457, 1.0170279287298172, 0.5634954664011564, 8.586674048395528, -23.432363457451743, 8.586674048395528, 0.5634954664011569, 1.0170279287298167, 3.5642956939158448, 8.09449398305204, 8.264773760047497, -12.01569356042686
19, 9.495787405811852, 167.75367985428772, -12.837770279835796, 6.821041438117554, -1.8753864599254748, 6.265395622644803, -3.0271492885272533, -0.8092280259798201, -7.634402114611154, 25.01088175141406, -7.634402114611154, -0.8092280259798201, -3.027149288527253, 6.265395622644803, -1.8753864599254744, 6.821041438117554, -12.837770279835796
20, 9.297571183201674, 166.83886954825783, -10.972069072726184, 2.3132852743164785, -8.30141709195479, -1.9857773999535342, 3.2284528731372557, 2.8063126478472835, 7.943554476738424, -24.096071445384197, 7.943554476738422, 2.8063126478472844, 3.228452873137254, -1.9857773999535338, -8.301417091954791, 2.3132852743164793, -10.972069072726185
21, 9.606896323674436, 167.8359731366043, -5.5999559082511166, -1.9296930146461388, -3.181857782919653, -5.350585316614932, 1.0894337175029474, -2.949745783700311, -7.049765969319895, 23.098967857037735, -7.049765969319894, -2.94974578370031, 1.0894337175029496, -5.350585316614932, -3.1818577829196553, -1.929693014646138, -5.599955908251119
22, 9.263102245688948, 168.63095690541974, 0.3620654238692822, -5.477248481329486, 5.17325210560263, 0.9886738116070791, -5.363600047505116, -0.19398415719454576, 3.3511416783263375, -23.893951625853177, 3.351141678326335, -0.19398415719454531, -5.363600047505116, 0.9886738116070785, 5.173252105602629, -5.477248481329486, 0.36206542386927865
23, 9.404452279040914, 168.99295877946378, 5.8084279306813755, -6.355315861014143, 6.484841878309853, 4.555601547799483, 2.0821721460254787, 2.1731230609361436, -0.2717663359579934, 23.531949751809165, -0.2717663359579916, 2.1731230609361436, 2.0821721460254796, 4.555601547799483, 6.484841878309852, -6.355315861014143, 5.808427930681373
24, 8.698186367703551, 164.55496872945258, 5.908339891839459, -7.010660135726896, -2.2703161481140564, -1.3506756856510904, 5.106317871369457, -0.10314496312977495, 0.8891833311580601, -19.093959701797985, 0.8891833311580579, -0.10314496312977672, 5.106317871369458, -1.3506756856510904, -2.270316148114056, -7.010660135726898, 5.908339891839457
25, 9.760344182219166, 164.01571151270957, 9.04854200840278, 0.4974228311291695, -3.990841383157896, -0.11761149778831015, -1.3460237929091807, 2.79204842958639, 3.564968530662753, 19.633216918540995, 3.5649685306627545, 2.79204842958639, -1.346023792909179, -0.11761149778831037, -3.990841383157896, 0.4974228311291673, 9.04854200840278
26, 9.589677686909681, 160.99193452723486, 8.556837178408587, 6.115246255261811, -1.4020337477139757, 1.8899329023940938, -2.3797092888873044, -1.168017364825808, -4.143523365708599, -16.609439933066284, -4.143523365708601, -1.168017364825808, -2.3797092888873053, 1.8899329023940934, -1.4020337477139757, 6.115246255261809, 8.556837178408585
27, 9.481630912987791, 160.62411473089293, 9.44638725990577, 10.914530473540024, 5.800789652742887, 3.1413884832630217, 6.331909957944817, 2.143642426560314, 7.454862496425666, 16.97725972940823, 7.454862496425669, 2.143642426560314, 6.331909957944818, 3.1413884832630217, 5.800789652742886, 10.914530473540024, 9.446387259905768
28, 9.26532145314065, 153.35147089631408, 2.546583523126208, 4.545514791109651, 3.426465428549582, -1.5221131060521456, 0.684415317948674, 3.646804741233032, -2.544399808204987, -9.704615894829388, -2.5443998082049886, 3.6468047412330318, 0.684415317948674, -1.522113106052146, 3.426465428549581, 4.545514791109651, 2.546583523126208
29, 9.312315608383912, 152.29095505089816, 1.551940480883004, 2.036544080744232, 3.6885154401899847, 4.131255351315822, 0.8227469143636612, 0.7215386294896322, 5.499008032289288, 10.76513174024528, 5.4990080322892885, 0.7215386294896329, 0.8227469143636617, 4.131255351315822, 3.6885154401899842, 2.0365440807442323, 1.5519404808830042
30, 9.631952225430817, 149.10582161867617, -1.5611351721305922, -2.8571201352427833, -0.7617798795501397, 2.5826289514680383, 0.9652950955377905, -1.3544691625093077, -3.6132467003262567, -7.579998308023278, -3.613246700326257, -1.354469162509308, 0.9652950955377905, 2.5826289514680383, -0.7617798795501393, -2.8571201352427837, -1.561135172130592
31, 9.74772390302175, 150.71738826253534, 0.23748472284851863, -1.752438990904956, -0.46970323123668634, -0.9461219190938126, 1.0068617822900539, 3.239553759962305, 2.873641307084072, 5.968431664164115, 2.8736413070840716, 3.2395537599623054, 1.0068617822900543, -0.9461219190938122, -0.469703231236686, -1.7524389909049556, 0.2374847228485184
32, 9.528428367322624, 150.1485887412697, -0.1371191580804083, -1.634971495408198, -1.4269522068798461, -4.194195595327201, -3.1298102317993783, -4.4363163461027, -2.782614482521266, -5.399632142898469, -2.782614482521266, -4.4363163461027, -3.1298102317993783, -4.194195595327201, -1.4269522068798461, -1.634971495408198, -0.1371191580804083
33, 9.407962720893092, 152.847954760709, 2.5718406472022286, 1.9177796665209803, 0.9793634693316208, 1.5149214403594584, 0.9243881297596055, 1.6944044876891746, 0.3428703326069178, 2.7002661234591727, 0.342870332606918, 1.6944044876891746, 0.9243881297596058, 1.5149214403594584, 0.9793634693316211, 1.9177796665209803, 2.5718406472022286
34, 9.52898326768027, 151.29095765465783, 0.7514172498425722, 0.5467922780296144, -1.1186784613320098, 1.4948295758879055, 0.31878516441834936, 0.44166373200414355, 0.8881844563402099, -1.1432690174080165, 0.8881844563402097, 0.44166373200414366, 0.31878516441834903, 1.4948295758879055, -1.1186784613320095, 0.5467922780296145, 0.7514172498425724
35, 9.566357246525262, 151.02033613311113, 0.12357280904583207, 0.22114018189985515, -0.38212816260866694, 0.04207566569170488, 0.4921837472155459, -0.5706559084258983, -0.17700242235646915, 1.4138905389547176, -0.17700242235646885, -0.5706559084258983, 0.49218374721554586, 0.04207566569170503, -0.3821281626086672, 0.2211401818998552, 0.12357280904583232
36, 9.496512052450889, 151.09090597382453, -0.18726491874343854, 0.08646910086121529, 1.1238376580034681, -1.2242080543412115, -0.4518706832148362, 0.5860867017710876, -0.3557031358010998, -1.4844603796681213, -0.3557031358010999, 0.5860867017710876, -0.45187068321483614, -1.2242080543412115, 1.123837658003468, 0.08646910086121529, -0.1872649187434383
37, 9.589103629242421, 151.28984684307375, -0.35636570364879294, -0.028751809747863205, 1.2478378013490623, -0.11264550640510855, -0.29303811453531736, -0.4694381323599651, 0.5798888779971418, 1.2855195104189079, 0.5798888779971421, -0.469438132359965, -0.2930381145353175, -0.11264550640510869, 1.2478378013490625, -0.02875180974786304, -0.3563657036487927
38, 9.512787472188325, 151.27205414864173, -0.6865922160999474, -0.3386525042870825, -0.37453379091861716, 1.025267185091998, 0.4840204463102266, -0.10856046265328738, -0.8982943582591381, -1.2677268159868902, -0.8982943582591383, -0.10856046265328752, 0.48402044631022656, 1.025267185091998, -0.3745337909186169, -0.3386525042870825, -0.6865922160999471
39, 9.508199979380635, 151.52173937514112, -0.663819522858589, -0.25582834349472006, -1.4211504607203023, 0.13043820083711913, -0.15517280197806516, 0.46420438859394153, 0.8670562896336109, 1.0180415894874955, 0.8670562896336109, 0.46420438859394164, -0.15517280197806504, 0.1304382008371193, -1.4211504607203025, -0.25582834349471995, -0.6638195228585893
40, 9.541148945721986, 151.62548707548086, -0.6938211744113649, -0.19946793277924746, -0.9231503819461189, -1.2749524115913786, -0.654644077934244, -0.8709696083514822, -1.0493523641845637, -1.1217892898272197, -1.0493523641845635, -0.8709696083514822, -0.654644077934244, -1.2749524115913786, -0.9231503819461191, -0.19946793277924751, -0.6938211744113649
41, 9.570573977134838, 152.46844965349928, 0.05685333049984158, 0.46605494256339336, 0.9334418595874325, -0.23418590117684343, 0.2298801743696366, 0.06772038840845596, 0.18935048084738385, 0.27882671180879015, 0.18935048084738393, 0.06772038840845601, 0.22988017436963665, -0.2341859011768435, 0.9334418595874323, 0.4660549425633934, 0.056853330499841565
42, 9.448179530621088, 152.27867944841495, -0.21941495515714293, -0.11858122353731551, 0.7219913599657282, 0.43198983357294196, -0.2916392549628093, 0.0664237374789244, 0.03184052707187138, -0.08905650672446086, 0.031840527071871405, 0.06642373747892438, -0.29163925496280924, 0.43198983357294196, 0.7219913599657284, -0.11858122353731547, -0.21941495515714285
43, 9.43742415094639, 152.13718129212634, -0.40323634829176064, -0.5440382178853882, -0.24523239108570777, 0.42395610626117275, 0.23725005303967234, 0.12816677210672517, 0.07231335218791099, 0.23055466301305216, 0.0723133521879109, 0.12816677210672522, 0.23725005303967228, 0.42395610626117275, -0.24523239108570766, -0.5440382178853882, -0.4032363482917607
44, 9.614231652416716, 152.09297453008497, -0.4250122291056122, -0.5405657475706731, -0.7851031454044388, -0.29049167728435066, 0.26847127743110966, -0.07492186733547049, 0.016881699837987013, -0.1863479009716542, 0.016881699837987013, -0.07492186733547052, 0.2684712774311098, -0.29049167728435066, -0.7851031454044387, -0.5405657475706732, -0.4250122291056122
45, 9.544941347008022, 152.44188472936105, -0.015526096946591988, 0.07048633629124858, -0.17793062711473598, -0.3797493442197748, -0.5320444635219779, -0.22472125709443935, -0.38165089585073175, -0.16256229830442237, -0.38165089585073164, -0.22472125709443935, -0.5320444635219779, -0.3797493442197748, -0.17793062711473603, 0.07048633629124855, -0.015526096946592016
46, 9.50025177841362, 152.67451046798516, 0.2623317021021971, 0.4558295182993181, 0.3890327560272313, -0.05841852199171881, -0.29919428987744767, -0.12067571966374441, 0.12448884471798725, -0.07006344031968581, 0.12448884471798721, -0.12067571966374441, -0.2991942898774478, -0.058418521991718826, 0.3890327560272313, 0.4558295182993181, 0.26233170210219714
47, 9.540446423546058, 152.54281002096792, 0.14595079150284268, 0.248401932822373, 0.19265809013997137, 0.14712360559566662, 0.5788116995951001, 0.255883037039093, 0.04067511332654877, 0.2017638873368952, 0.04067511332654879, 0.255883037039093, 0.5788116995951001, 0.14712360559566662, 0.19265809013997134, 0.248401932822373, 0.14595079150284268
48, 9.470995519017755, 152.33553254149223, -0.05244877787652357, -0.11940300028954656, -0.1891998478924426, 0.1901189690089211, 0.06721309840413875, 0.03707021664355836, 0.12355321376737931, 0.0055135921387972076, 0.12355321376737927, 0.03707021664355839, 0.0672130984041388, 0.1901189690089211, -0.1891998478924426, -0.11940300028954653, -0.05244877787652359
49, 9.592406044775396, 152.27809969318736, -0.08864704984054564, -0.250596952243428, -0.15216650457295514, 0.06015387388002579, -0.4009982989939739, -0.06041960420159756, -0.00863317155950974, 0.05191925616607307, -0.008633171559509711, -0.06041960420159759, -0.4009982989939739, 0.060153873880025806, -0.15216650457295522, -0.25059695224342804, -0.08864704984054564
50, 9.512007502815422, 152.46254301706966, 0.11648664809422685, -0.047140634895836746, 0.20075289993546389, -0.13268612070405086, 0.22654715650377658, -0.02461226970533949, -0.2205717562967425, -0.23636258004837885, -0.2205717562967425, -0.024612269705339467, 0.22654715650377658, -0.1326861207040508, 0.20075289993546389, -0.04714063489583675, 0.11648664809422685
51, 9.547884502007067, 152.44556725220485, 0.10375942422108703, -0.012516975299209178, 0.11487645433424612, -0.24459719776233158, 0.04965963219033957, -0.07721303561087195, 0.24743687156981836, 0.2533383449132174, 0.24743687156981836, -0.07721303561087198, 0.049659632190339614, -0.24459719776233158, 0.11487645433424616, -0.012516975299209199, 0.10375942422108703
52, 9.592747005814976, 152.42709450768663, 0.0751449428869859, 0.033352520616709014, -0.10292371666292136, 0.1496618855688894, -0.2405100153546768, 0.1638459596390197, -0.2025896107326973, -0.23486560039501114, -0.20258961073269724, 0.1638459596390197, -0.24051001535467678, 0.14966188556888935, -0.10292371666292133, 0.033352520616709, 0.07514494288698595
53, 9.534622193999812, 152.5233294610507, 0.14247257343239866, 0.1462056949237988, -0.13835058987786478, 0.2630699422805307, 0.11606398644920912, -0.20407578624338482, 0.05646315893385474, 0.13863064703093642, 0.056463158933854715, -0.2040757862433848, 0.1160639864492091, 0.2630699422805307, -0.13835058987786475, 0.14620569492379884, 0.14247257343239872
54, 9.521407767662108, 152.46884802580811, 0.041540809903250264, 0.038654410367801734, -0.12004933654837609, -0.2458968389329712, 0.07629267521269043, 0.0670500239630658, 0.0523586265312553, -0.08414921178834334, 0.05235862653125534, 0.06705002396306575, 0.07629267521269044, -0.2458968389329712, -0.12004933654837613, 0.03865441036780175, 0.0415408099032503
55, 9.58808904168869, 152.4774683212819, -0.0032696155702518145, -0.030963198908167594, 0.10424908505341354, -0.2085885070379234, -0.12327328109592327, 0.1576386988546399, -0.10669196504893179, 0.0755289163145676, -0.10669196504893178, 0.1576386988546399, -0.12327328109592325, -0.20858850703792345, 0.10424908505341353, -0.030963198908167594, -0.00326961557025178
56, 9.480570999046337, 152.55735738358993, 0.017605302351826307, -0.03457318397131054, 0.2217900570253893, 0.23727654345919547, -0.021135906601559465, -0.355095203012589, 0.06235425404126594, -0.15541797862260864, 0.06235425404126596, -0.35509520301258896, -0.021135906601559493, 0.23727654345919547, 0.2217900570253893, -0.03457318397131051, 0.017605302351826356
57, 9.60583965806744, 152.4967794369143, -0.10005581477994485, -0.1406548059512444, -0.03756956334708538, 0.12869944472986816, 0.08274311791620001, 0.307487767756045, -0.03244601035140136, 0.21599592529824463, -0.03244601035140137, 0.30748776775604497, 0.08274311791620001, 0.12869944472986816, -0.03756956334708536, -0.1406548059512444, -0.10005581477994485
58, 9.587817451537282, 152.5320451178469, -0.1093251536303363, -0.07882820141164251, -0.17647101743400134, -0.17669859678354527, 0.004889420715706222, -0.04411682386679072, 0.0255948615712963, -0.25126160623085525, 0.0255948615712963, -0.044116823866790666, 0.004889420715706236, -0.17669859678354527, -0.17647101743400134, -0.07882820141164251, -0.1093251536303363
59, 9.525724949004992, 152.6716830387631, -0.0082077927111954, 0.09264813427545296, -0.07932406805018896, -0.16396512566246457, -0.17518811831686254, -0.37910175883803576, -0.17912142516446194, 0.11162368531466882, -0.17912142516446192, -0.37910175883803576, -0.1751881183168625, -0.16396512566246457, -0.07932406805018893, 0.09264813427545293, -0.008207792711195386
60, 9.532708748262342, 152.75998383682168, 0.03610050935896055, 0.13265262160778124, 0.009912335738233989, 0.037060675867344635, -0.04423541325938564, 0.37817165872741865, 0.08416115456915194, -0.19992448337326607, 0.08416115456915194, 0.37817165872741865, -0.04423541325938566, 0.03706067586734462, 0.009912335738233996, 0.13265262160778124, 0.03610050935896057
61, 9.569144939119026, 152.67846093266732, -0.08870530450656117, -0.0509951941215645, -0.0325876214604547, 0.07566432760386022, 0.1519411045928059, -0.186369129548436, 0.010628433407048478, 0.2814473875276349, 0.010628433407048492, -0.18636912954843599, 0.15194110459280585, 0.07566432760386022, -0.03258762146045473, -0.050995194121564474, -0.08870530450656114
62, 9.502990190437187, 152.70266452477833, -0.09612243235756454, -0.10613328848521264, 0.055931396454541524, 0.04446222828703127, 2.0531686332012772E-4, -0.05019752806874122, -0.04463823795424844, -0.3056509796386422, -0.044638237954248434, -0.05019752806874126, 2.0531686332015547E-4, 0.04446222828703129, 0.055931396454541524, -0.10613328848521261, -0.09612243235756453
63, 9.56058616624803, 152.70540293680187, -0.1105794205249959, -0.12136718427293441, 0.05224001180625225, -0.09986791971486753, -0.17734978434017334, 0.23121921271830853, 0.045118720488389295, 0.30291256761508123, 0.04511872048838929, 0.23121921271830853, -0.1773497843401734, -0.09986791971486753, 0.05224001180625225, -0.12136718427293441, -0.11057942052499589
64, 9.592394155547623, 152.72554267950386, -0.09233341027361122, -0.05400329292825409, -0.010979888564348783, -0.04720064031059223, 0.12508677364998538, -0.29377517909820106, -0.060075394926353796, -0.3230523103170526, -0.060075394926353796, -0.29377517909820106, 0.12508677364998538, -0.04720064031059224, -0.010979888564348783, -0.05400329292825409, -0.09233341027361122
65, 9.509575386629194, 152.84694131603374, 0.03198749755023304, 0.11069705141608965, -0.034326150482114175, 0.07972817701289614, 0.015015522958807133, 0.07826008803191042, -0.06641132319510144, 0.20165367378717747, -0.06641132319510143, 0.07826008803191042, 0.015015522958807195, 0.07972817701289614, -0.034326150482114126, 0.11069705141608965, 0.03198749755023306
66, 9.52494732263248, 152.76411065788753, -0.04648558741614159, 0.03058380776040648, -0.16838876670271924, -0.07419799621928291, -0.22627987334467173, 0.12027018474641837, 0.13791443257609362, -0.1188230156409702, 0.13791443257609357, 0.12027018474641837, -0.2262798733446718, -0.07419799621928291, -0.16838876670271927, 0.030583807760406485, -0.04648558741614159
67, 9.51966502130354, 152.7770504777046, -0.023096170261742113, 0.024535476793864974, -0.006770519136948164, 0.003102481133311134, 0.23605039773897074, -0.17466699064318186, -0.11754549633198197, 0.10588319582390682, -0.11754549633198193, -0.17466699064318186, 0.23605039773897074, 0.0031024811333111263, -0.006770519136948247, 0.024535476793864988, -0.023096170261742127
68, 9.565720579660107, 152.74883099700105, -0.03520179100944081, -0.028779409703315252, 0.13946788814603345, 0.06125817640222664, 0.04347402842701183, 0.13376060867003436, 0.09241290464693125, -0.07766371512038006, 0.09241290464693122, 0.13376060867003434, 0.04347402842701186, 0.06125817640222664, 0.13946788814603345, -0.028779409703315252, -0.03520179100944084
69, 9.530890442383049, 152.7218045708462, -0.038697939438866666, -0.05612679681520381, 0.13139153459583708, 0.025116999570215622, -0.23076193234430986, 0.03283097365961114, -2.264328951409253E-5, 0.10469014127527032, -2.2643289514054366E-5, 0.03283097365961118, -0.23076193234430992, 0.02511699957021563, 0.13139153459583708, -0.0561267968152038, -0.038697939438866666
70, 9.52995254316265, 152.7180728192294, -0.01272394017069451, -0.02620818828435223, -0.013306814622898844, -0.03423175024735059, 0.16159801390273645, -0.15052544385658514, -0.06189695020945687, -0.10095838965850135, -0.06189695020945692, -0.15052544385658517, 0.16159801390273643, -0.03423175024735059, -0.013306814622898844, -0.02620818828435225, -0.012723940170694538
71, 9.465941957010752, 152.72661759472996, 0.02681325845727983, 0.028836641815159908, -0.13457443394921045, -0.021385247953453757, 0.10754197469637539, 0.1777338334412105, 0.11023070255819743, 0.09241361415794813, 0.11023070255819745, 0.1777338334412105, 0.10754197469637541, -0.021385247953453757, -0.13457443394921048, 0.028836641815159908, 0.02681325845727979
72, 9.655759220786184, 152.60447051005204, -0.0591255854424856, -0.027926449145836706, -0.14498043908013192, 0.02568697474680449, -0.20570818778559372, -0.023001897511144495, -0.03747841369693243, 0.02973347051997166, -0.03747841369693243, -0.02300189751114449, -0.20570818778559374, 0.02568697474680447, -0.144980439080132, -0.027926449145836717, -0.059125585442485626
73, 9.497967888779792, 152.7796587317919, 0.1479368021470312, 0.177693259308072, 0.21279992452652347, 0.14353233263138776, 0.10500571071100817, -0.14693393291895565, -0.08068535163157974, -0.20492169225983048, -0.08068535163157968, -0.14693393291895562, 0.10500571071100821, 0.14353233263138776, 0.21279992452652347, 0.17769325930807203, 0.1479368021470312
74, 9.548110265587404, 152.67178696250426, 0.05762841113962931, 0.027757585099856513, 0.09138148946367744, -0.2008751964866562, -0.008567186613608974, 0.1318864960399887, 0.11103780162950906, 0.31279346154748566, 0.111037801629509, 0.13188649603998864, -0.008567186613608994, -0.2008751964866562, 0.09138148946367747, 0.027757585099856513, 0.05762841113962931
75, 9.513112196600632, 152.63207977655435, 0.029733729834003138, -0.05864355716047647, -0.0501830733625447, -0.03566056334373967, 0.02461838154351422, 0.09636725125998116, 0.02007067279083586, -0.27308627559760623, 0.020070672790835915, 0.09636725125998119, 0.024618381543514214, -0.035660563343739696, -0.05018307336254469, -0.05864355716047647, 0.02973372983400315
76, 9.537516771927113, 152.61946702415, 0.025366879852939027, -0.07990347578667588, -0.09490945641748674, 0.24058238243653562, 0.03425897044846736, -0.21954462103603922, -0.09676371947497955, 0.28569902800197156, -0.09676371947497961, -0.21954462103603922, 0.034258970448467374, 0.24058238243653562, -0.09490945641748673, -0.07990347578667589, 0.025366879852939027
77, 9.545232496314238, 152.62427504781476, 0.03419293942567464, -0.038344483435965776, -0.008004776325665864, 0.04827331574810499, -0.04006626093910843, 0.22332869562214558, 0.16689608478300777, -0.2905070516667365, 0.1668960847830078, 0.22332869562214555, -0.040066260939108436, 0.04827331574810502, -0.008004776325665895, -0.038344483435965804, 0.03419293942567464
78, 9.439247306474197, 152.60036260501, 0.010913193786158626, 0.003959513142574499, 0.07482394650470514, -0.2453904061013077, 7.49290091959065E-4, -0.08418922238266083, -0.19433584128467923, 0.3144194944715224, -0.19433584128467923, -0.0841892223826608, 7.492900919590581E-4, -0.2453904061013077, 0.07482394650470514, 0.003959513142574499, 0.010913193786158626
79, 9.524055844841293, 152.53661972104697, -0.04900628971081222, 0.022783497924756726, 0.06479164284969198, -0.024360872943319106, 0.08779856755924645, -0.035281687215537864, 0.2749929162509819, -0.25067661050853474, 0.2749929162509819, -0.035281687215537906, 0.08779856755924641, -0.02436087294331914, 0.06479164284969194, 0.022783497924756705, -0.04900628971081225
80, 9.629081176961504, 152.50008939964025, -0.07147174214318794, 0.06617326459827928, 0.02452876522554066, 0.30913329006429535, 0.009775028271738982, 0.2236587848948988, -0.2162923123083335, 0.2872069319152786, -0.21629231230833348, 0.22365878489489882, 0.009775028271739029, 0.30913329006429535, 0.02452876522554065, 0.0661732645982793, -0.07147174214318795
81, 9.489041000213518, 152.53677642105413, -0.012631560127394512, 0.13327159336666006, 0.004551697971335006, 0.060891194350055834, -0.072789244171415, -0.2704309199432681, 0.1272990977250837, -0.3238939533291614, 0.12729909772508363, -0.27043091994326807, -0.072789244171415, 0.060891194350055876, 0.004551697971335027, 0.1332715933666601, -0.012631560127394525
82, 9.538767532703346, 152.51624203463845, -0.007526658323584767, 0.07109420492401497, -0.06559023730896424, -0.34582031147817105, 0.017106595386997308, 0.1366212722420538, -0.03664147157414451, 0.34442833974483733, -0.03664147157414448, 0.13662127224205375, 0.0171065953869973, -0.34582031147817105, -0.06559023730896422, 0.07109420492401497, -0.007526658323584776
83, 9.496097942797206, 152.5300622447093, 0.03202670461581894, -0.002422453882776572, -0.02892914041580372, -0.04035680793437988, 0.07494204388361132, 0.08798128598703117, -0.051828309271995096, -0.3582485498156984, -0.051828309271995124, 0.08798128598703123, 0.07494204388361134, -0.04035680793437992, -0.02892914041580372, -0.0024224538827765443, 0.03202670461581891
